machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time;total_cycles;total_stalls
miro;8192;256;16;24;asandPile;omp;opt1;256;static;cores;line;spirals;3144035;-1;-1
miro;8192;512;16;24;asandPile;omp;opt1;256;static;cores;line;spirals;2483810;-1;-1
miro;8192;1024;16;24;asandPile;omp;opt1;256;static;cores;line;spirals;1788458;-1;-1
miro;8192;2048;16;24;asandPile;omp;opt1;256;static;cores;line;spirals;1761051;-1;-1
miro;8192;4096;16;24;asandPile;omp;opt1;256;static;cores;line;spirals;1780631;-1;-1
miro;8192;256;32;24;asandPile;omp;opt1;256;static;cores;line;spirals;3196258;-1;-1
miro;8192;512;32;24;asandPile;omp;opt1;256;static;cores;line;spirals;2539191;-1;-1
miro;8192;1024;32;24;asandPile;omp;opt1;256;static;cores;line;spirals;1811797;-1;-1
miro;8192;2048;32;24;asandPile;omp;opt1;256;static;cores;line;spirals;1745885;-1;-1
miro;8192;4096;32;24;asandPile;omp;opt1;256;static;cores;line;spirals;1811291;-1;-1
miro;8192;256;64;24;asandPile;omp;opt1;256;static;cores;line;spirals;3185847;-1;-1
miro;8192;512;64;24;asandPile;omp;opt1;256;static;cores;line;spirals;2529418;-1;-1
miro;8192;1024;64;24;asandPile;omp;opt1;256;static;cores;line;spirals;1834215;-1;-1
miro;8192;2048;64;24;asandPile;omp;opt1;256;static;cores;line;spirals;1792998;-1;-1
miro;8192;4096;64;24;asandPile;omp;opt1;256;static;cores;line;spirals;1845571;-1;-1
miro;8192;256;128;24;asandPile;omp;opt1;256;static;cores;line;spirals;3190928;-1;-1
miro;8192;512;128;24;asandPile;omp;opt1;256;static;cores;line;spirals;2496416;-1;-1
miro;8192;1024;128;24;asandPile;omp;opt1;256;static;cores;line;spirals;1806493;-1;-1
miro;8192;2048;128;24;asandPile;omp;opt1;256;static;cores;line;spirals;1746168;-1;-1
miro;8192;4096;128;24;asandPile;omp;opt1;256;static;cores;line;spirals;1905432;-1;-1
miro;8192;256;256;24;asandPile;omp;opt1;256;static;cores;line;spirals;3313717;-1;-1
miro;8192;512;256;24;asandPile;omp;opt1;256;static;cores;line;spirals;2468275;-1;-1
miro;8192;1024;256;24;asandPile;omp;opt1;256;static;cores;line;spirals;1857882;-1;-1
miro;8192;2048;256;24;asandPile;omp;opt1;256;static;cores;line;spirals;1874661;-1;-1
miro;8192;4096;256;24;asandPile;omp;opt1;256;static;cores;line;spirals;1866810;-1;-1
miro;8192;256;4;28;asandPile;omp;opt1;256;static;cores;line;spirals;3212177;-1;-1
miro;8192;512;4;28;asandPile;omp;opt1;256;static;cores;line;spirals;2751783;-1;-1
miro;8192;1024;4;28;asandPile;omp;opt1;256;static;cores;line;spirals;2235856;-1;-1
miro;8192;2048;4;28;asandPile;omp;opt1;256;static;cores;line;spirals;2096301;-1;-1
miro;8192;4096;4;28;asandPile;omp;opt1;256;static;cores;line;spirals;2037702;-1;-1
