machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time;total_cycles;total_stalls
westly;512;32;32;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;246201;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;253771;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;143311;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;147017;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;114155;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;127474;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;209213;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;134312;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;243772;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;251432;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;142551;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;145475;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;115477;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;128900;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;122842;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;236318;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;247009;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;250804;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;144250;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;146639;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;117529;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;126352;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;144359;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;175249;-1;-1
westly;512;32;32;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;248243;-1;-1
westly;512;64;64;4;ssandPile;omp_tiled;avx;5000;static;cores;line;none;257030;-1;-1
westly;512;32;32;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;144871;-1;-1
westly;512;64;64;8;ssandPile;omp_tiled;avx;5000;static;cores;line;none;145723;-1;-1
westly;512;32;32;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;114518;-1;-1
westly;512;64;64;16;ssandPile;omp_tiled;avx;5000;static;cores;line;none;131468;-1;-1
westly;512;32;32;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;440930;-1;-1
westly;512;64;64;24;ssandPile;omp_tiled;avx;5000;static;cores;line;none;192251;-1;-1
