machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time;total_cycles;total_stalls
miro;2048;256;4;8;asandPile;omp;opt1;256;static;cores;line;none;1347391;-1;-1
miro;2048;512;4;8;asandPile;omp;opt1;256;static;cores;line;none;1350475;-1;-1
miro;2048;1024;4;8;asandPile;omp;opt1;256;static;cores;line;none;1332448;-1;-1
miro;2048;2048;4;8;asandPile;omp;opt1;18;static;cores;line;none;42224;-1;-1
miro;2048;128;8;8;asandPile;omp;opt1;256;static;cores;line;none;951063;-1;-1
miro;2048;256;8;8;asandPile;omp;opt1;256;static;cores;line;none;963603;-1;-1
miro;2048;512;8;8;asandPile;omp;opt1;256;static;cores;line;none;949660;-1;-1
miro;2048;1024;8;8;asandPile;omp;opt1;256;static;cores;line;none;955658;-1;-1
miro;2048;2048;8;8;asandPile;omp;opt1;48;static;cores;line;none;91568;-1;-1
miro;2048;128;16;8;asandPile;omp;opt1;256;static;cores;line;none;783574;-1;-1
miro;2048;256;16;8;asandPile;omp;opt1;256;static;cores;line;none;765533;-1;-1
miro;2048;512;16;8;asandPile;omp;opt1;256;static;cores;line;none;761072;-1;-1
miro;2048;1024;16;8;asandPile;omp;opt1;256;static;cores;line;none;750261;-1;-1
miro;2048;128;32;8;asandPile;omp;opt1;256;static;cores;line;none;687656;-1;-1
miro;2048;256;32;8;asandPile;omp;opt1;256;static;cores;line;none;672593;-1;-1
miro;2048;512;32;8;asandPile;omp;opt1;256;static;cores;line;none;659058;-1;-1
miro;2048;1024;32;8;asandPile;omp;opt1;256;static;cores;line;none;658067;-1;-1
miro;2048;128;64;8;asandPile;omp;opt1;256;static;cores;line;none;646509;-1;-1
miro;2048;256;64;8;asandPile;omp;opt1;256;static;cores;line;none;622802;-1;-1
miro;2048;512;64;8;asandPile;omp;opt1;256;static;cores;line;none;614934;-1;-1
miro;2048;1024;64;8;asandPile;omp;opt1;256;static;cores;line;none;608705;-1;-1
miro;2048;128;128;8;asandPile;omp;opt1;256;static;cores;line;none;609944;-1;-1
miro;2048;256;128;8;asandPile;omp;opt1;256;static;cores;line;none;596613;-1;-1
miro;2048;512;128;8;asandPile;omp;opt1;256;static;cores;line;none;583679;-1;-1
miro;2048;1024;128;8;asandPile;omp;opt1;256;static;cores;line;none;585537;-1;-1
miro;2048;128;4;12;asandPile;omp;opt1;256;static;cores;line;none;916265;-1;-1
miro;2048;256;4;12;asandPile;omp;opt1;256;static;cores;line;none;898266;-1;-1
miro;2048;512;4;12;asandPile;omp;opt1;256;static;cores;line;none;907932;-1;-1
miro;2048;1024;4;12;asandPile;omp;opt1;256;static;cores;line;none;917612;-1;-1
miro;2048;2048;4;12;asandPile;omp;opt1;18;static;cores;line;none;30605;-1;-1
miro;2048;128;8;12;asandPile;omp;opt1;256;static;cores;line;none;646971;-1;-1
miro;2048;256;8;12;asandPile;omp;opt1;256;static;cores;line;none;650174;-1;-1
miro;2048;512;8;12;asandPile;omp;opt1;256;static;cores;line;none;651353;-1;-1
miro;2048;1024;8;12;asandPile;omp;opt1;256;static;cores;line;none;657549;-1;-1
miro;2048;2048;8;12;asandPile;omp;opt1;48;static;cores;line;none;66408;-1;-1
