machine;size;tilew;tileh;threads;kernel;variant;tiling;iterations;schedule;places;label;arg;time;total_cycles;total_stalls
miro;8192;2048;256;4;asandPile;omp;opt1;16;static;cores;line;alea;317163;-1;-1
miro;8192;4096;256;4;asandPile;omp;opt1;16;static;cores;line;alea;313959;-1;-1
miro;8192;256;4;8;asandPile;omp;opt1;16;static;cores;line;alea;239163;-1;-1
miro;8192;512;4;8;asandPile;omp;opt1;16;static;cores;line;alea;224422;-1;-1
miro;8192;1024;4;8;asandPile;omp;opt1;16;static;cores;line;alea;176707;-1;-1
miro;8192;2048;4;8;asandPile;omp;opt1;16;static;cores;line;alea;169139;-1;-1
miro;8192;4096;4;8;asandPile;omp;opt1;16;static;cores;line;alea;165964;-1;-1
miro;8192;256;8;8;asandPile;omp;opt1;16;static;cores;line;alea;249763;-1;-1
miro;8192;512;8;8;asandPile;omp;opt1;16;static;cores;line;alea;227616;-1;-1
miro;8192;1024;8;8;asandPile;omp;opt1;16;static;cores;line;alea;176694;-1;-1
miro;8192;2048;8;8;asandPile;omp;opt1;16;static;cores;line;alea;170739;-1;-1
miro;8192;4096;8;8;asandPile;omp;opt1;16;static;cores;line;alea;168039;-1;-1
miro;8192;256;16;8;asandPile;omp;opt1;16;static;cores;line;alea;273468;-1;-1
miro;8192;512;16;8;asandPile;omp;opt1;16;static;cores;line;alea;214678;-1;-1
miro;8192;1024;16;8;asandPile;omp;opt1;16;static;cores;line;alea;173829;-1;-1
miro;8192;2048;16;8;asandPile;omp;opt1;16;static;cores;line;alea;171387;-1;-1
miro;8192;4096;16;8;asandPile;omp;opt1;16;static;cores;line;alea;168550;-1;-1
miro;8192;256;32;8;asandPile;omp;opt1;16;static;cores;line;alea;286791;-1;-1
miro;8192;512;32;8;asandPile;omp;opt1;16;static;cores;line;alea;217382;-1;-1
miro;8192;1024;32;8;asandPile;omp;opt1;16;static;cores;line;alea;177072;-1;-1
miro;8192;2048;32;8;asandPile;omp;opt1;16;static;cores;line;alea;169047;-1;-1
miro;8192;4096;32;8;asandPile;omp;opt1;16;static;cores;line;alea;173755;-1;-1
miro;8192;256;64;8;asandPile;omp;opt1;16;static;cores;line;alea;296454;-1;-1
miro;8192;512;64;8;asandPile;omp;opt1;16;static;cores;line;alea;222646;-1;-1
miro;8192;1024;64;8;asandPile;omp;opt1;16;static;cores;line;alea;174146;-1;-1
miro;8192;2048;64;8;asandPile;omp;opt1;16;static;cores;line;alea;169851;-1;-1
miro;8192;4096;64;8;asandPile;omp;opt1;16;static;cores;line;alea;170541;-1;-1
miro;8192;256;128;8;asandPile;omp;opt1;16;static;cores;line;alea;299092;-1;-1
miro;8192;512;128;8;asandPile;omp;opt1;16;static;cores;line;alea;222611;-1;-1
miro;8192;1024;128;8;asandPile;omp;opt1;16;static;cores;line;alea;176039;-1;-1
miro;8192;2048;128;8;asandPile;omp;opt1;16;static;cores;line;alea;170350;-1;-1
miro;8192;4096;128;8;asandPile;omp;opt1;16;static;cores;line;alea;173857;-1;-1
miro;8192;256;256;8;asandPile;omp;opt1;16;static;cores;line;alea;305631;-1;-1
miro;8192;512;256;8;asandPile;omp;opt1;16;static;cores;line;alea;219430;-1;-1
miro;8192;1024;256;8;asandPile;omp;opt1;16;static;cores;line;alea;180466;-1;-1
miro;8192;2048;256;8;asandPile;omp;opt1;16;static;cores;line;alea;171511;-1;-1
miro;8192;4096;256;8;asandPile;omp;opt1;16;static;cores;line;alea;170857;-1;-1
miro;8192;256;4;12;asandPile;omp;opt1;16;static;cores;line;alea;226216;-1;-1
miro;8192;512;4;12;asandPile;omp;opt1;16;static;cores;line;alea;202223;-1;-1
miro;8192;1024;4;12;asandPile;omp;opt1;16;static;cores;line;alea;143200;-1;-1
